conflict_id,country,location,latitude,longitude,year,side_a,side_b,intensity_level,start_date,ep_end
261,MY   ,Malaysia,4.210484,101.975766,1960,Government of Malaysia,CPM,25-1000/year,12/31/57,1
262,LA   ,Laos,19.85627,102.495496,1960,Government of Laos,"Neutralists, Pathet Lao",At least  1000/per year,11/12/59,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1960,Government of Myanmar (Burma),SSIA,25-1000/year,11/22/59,0
266,CD   ,Congo [DRC],-4.038333,21.758664,1960,Government of DR Congo (Zaire),Independent Mining State of South Kasai,25-1000/year,8/31/60,0
267,ET   ,Ethiopia,9.145,40.489673,1960,Government of Ethiopia,Military faction (forces of Mengistu Neway),25-1000/year,12/17/60,1
269,NP   ,Nepal,28.394857,84.124008,1960,Government of Nepal,NC,25-1000/year,2/29/60,0
353,CM   ,Cameroon,7.369722,12.354722,1960,Government of Cameroon,UPC,At least  1000/per year,1/31/60,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),KNUP,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),Mujahid Party,25-1000/year,1/31/48,1
224,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),NMSP,25-1000/year,12/31/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,1961,Government of Israel,Palestinian insurgents,25-1000/year,5/15/48,0
242,CU   ,Cuba,21.521757,-77.781167,1961,Government of Cuba,Cuban Revolutionary Council,25-1000/year,7/26/53,1
243,ID   ,Indonesia,-0.789275,113.921327,1961,Government of Indonesia,"Darul Islam, Permesta Movement, PRRI",At least  1000/per year,12/31/53,1
246,DZ   ,Algeria,28.033886,1.659626,1961,Government of France,FLN,At least  1000/per year,11/1/54,0
249,VN   ,Vietnam,14.058324,108.277199,1961,Government of South Vietnam,FNL,At least  1000/per year,4/30/55,0
251,IN   ,India,20.593684,78.96288,1961,Government of India,NNC,25-1000/year,7/20/55,0
262,LA   ,Laos,19.85627,102.495496,1961,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,1
263,AO   ,Angola,-11.202692,17.873887,1961,Government of Portugal,"FNLA, MPLA",At least  1000/per year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1961,Government of Myanmar (Burma),SSIA,25-1000/year,11/22/59,0
265,CD   ,Congo [DRC],-4.038333,21.758664,1961,Government of DR Congo (Zaire),State of Katanga,25-1000/year,10/27/61,0
266,CD   ,Congo [DRC],-4.038333,21.758664,1961,Government of DR Congo (Zaire),Independent Mining State of South Kasai,25-1000/year,8/31/60,0
269,NP   ,Nepal,28.394857,84.124008,1961,Government of Nepal,NC,25-1000/year,2/29/60,0
270,FR   ,France,46.227638,2.213749,1961,Government of France,OAS,At least  1000/per year,4/22/61,0
271,IQ   ,Iraq,33.223191,43.679291,1961,Government of Iraq,KDP,At least  1000/per year,8/30/45,0
272,FR   ,France,46.227638,2.213749,1961,Government of France,Government of Tunisia,At least  1000/per year,7/20/61,1
353,CM   ,Cameroon,7.369722,12.354722,1961,Government of Cameroon,UPC,25-1000/year,1/31/60,1
221,MM   ,Myanmar [Burma],21.913965,95.956223,1962,Government of Myanmar (Burma),KNUP,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1962,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
224,MM   ,Myanmar [Burma],21.913965,95.956223,1962,Government of Myanmar (Burma),NMSP,25-1000/year,12/31/48,0
230,YE   ,Yemen,15.552727,48.516388,1962,Government of Yemen (North Yemen),Royalists,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1962,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,1962,Government of Israel,Palestinian insurgents,25-1000/year,5/15/48,0
246,DZ   ,Algeria,28.033886,1.659626,1962,Government of France,FLN,25-1000/year,11/1/54,1
249,VN   ,Vietnam,14.058324,108.277199,1962,Government of South Vietnam,FNL,At least  1000/per year,4/30/55,0
251,IN   ,India,20.593684,78.96288,1962,Government of India,NNC,25-1000/year,7/20/55,0
263,AO   ,Angola,-11.202692,17.873887,1962,Government of Portugal,FNLA,At least  1000/per year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1962,Government of Myanmar (Burma),SNUF,25-1000/year,11/22/59,0
265,CD   ,Congo [DRC],-4.038333,21.758664,1962,Government of DR Congo (Zaire),State of Katanga,25-1000/year,10/27/61,1
266,CD   ,Congo [DRC],-4.038333,21.758664,1962,Government of DR Congo (Zaire),Independent Mining State of South Kasai,25-1000/year,8/31/60,1
269,NP   ,Nepal,28.394857,84.124008,1962,Government of Nepal,NC,25-1000/year,2/29/60,1
270,FR   ,France,46.227638,2.213749,1962,Government of France,OAS,At least  1000/per year,4/22/61,1
271,IQ   ,Iraq,33.223191,43.679291,1962,Government of Iraq,KDP,At least  1000/per year,8/30/45,0
273,BN   ,Brunei,4.535277,114.727669,1962,Government of United Kingdom,North Kalimantan Liberation Army,25-1000/year,12/8/62,1
274,CN   ,China,35.86166,104.195397,1962,Government of China,Government of India,At least  1000/per year,8/31/59,1
276,ID   ,Indonesia,-0.789275,113.921327,1962,Government of Indonesia,Government of Netherlands,25-1000/year,1/15/62,1
277,VE   ,Venezuela,6.42375,-66.58973,1962,Government of Venezuela,Military faction (navy),25-1000/year,6/3/62,1
233,GT   ,Guatemala,15.783471,-90.230759,1963,Government of Guatemala,FAR I,25-1000/year,7/18/49,1
221,MM   ,Myanmar [Burma],21.913965,95.956223,1963,Government of Myanmar (Burma),KNUP,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1963,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
224,MM   ,Myanmar [Burma],21.913965,95.956223,1963,Government of Myanmar (Burma),NMSP,25-1000/year,12/31/48,1
230,YE   ,Yemen,15.552727,48.516388,1963,Government of Yemen (North Yemen),Royalists,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1963,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,1963,Government of Israel,Palestinian insurgents,25-1000/year,5/15/48,0
247,AR   ,Argentina,-38.416097,-63.616672,1963,Government of Argentina,Military faction (colorados),25-1000/year,6/16/55,1
249,VN   ,Vietnam,14.058324,108.277199,1963,Government of South Vietnam,FNL,At least  1000/per year,4/30/55,0
251,IN   ,India,20.593684,78.96288,1963,Government of India,NNC,25-1000/year,7/20/55,0
259,IQ   ,Iraq,33.223191,43.679291,1963,Government of Iraq,"Military faction (forces of Abd as-Salam Arif), NCRC",At least  1000/per year,7/14/58,1
262,LA   ,Laos,19.85627,102.495496,1963,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,0
263,AO   ,Angola,-11.202692,17.873887,1963,Government of Portugal,"FNLA, MPLA",25-1000/year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1963,Government of Myanmar (Burma),SNUF,25-1000/year,11/22/59,0
271,IQ   ,Iraq,33.223191,43.679291,1963,Government of Iraq,KDP,At least  1000/per year,8/30/45,0
278,DZ   ,Algeria,28.033886,1.659626,1963,Government of Algeria,Government of Morocco,25-1000/year,10/8/63,1
279,GW   ,Guinea-Bissau,11.803749,-15.180413,1963,Government of Portugal,PAIGC,25-1000/year,2/28/63,0
280,MY   ,Malaysia,4.210484,101.975766,1963,Government of Malaysia,CCO,25-1000/year,12/31/63,0
281,ID   ,Indonesia,-0.789275,113.921327,1963,Government of Indonesia,Government of Malaysia,25-1000/year,12/8/62,0
282,SD   ,Sudan,12.862807,30.217636,1963,Government of Sudan,SSLM,At least  1000/per year,12/31/63,0
218,IN   ,India,20.593684,78.96288,1964,Government of India,Government of Pakistan,25-1000/year,12/31/48,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1964,Government of Myanmar (Burma),KNUP,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1964,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1964,Government of Myanmar (Burma),"ANLP, CPA",25-1000/year,1/31/48,0
230,YE   ,Yemen,15.552727,48.516388,1964,Government of Yemen (North Yemen),Royalists,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1964,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
234,IL   ,Israel,31.046051,34.851612,1964,Government of Israel,Palestinian insurgents,25-1000/year,5/15/48,0
249,VN   ,Vietnam,14.058324,108.277199,1964,Government of South Vietnam,FNL,At least  1000/per year,4/30/55,1
251,IN   ,India,20.593684,78.96288,1964,Government of India,NNC,25-1000/year,7/20/55,0
262,LA   ,Laos,19.85627,102.495496,1964,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,0
263,AO   ,Angola,-11.202692,17.873887,1964,Government of Portugal,"FNLA, MPLA",25-1000/year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1964,Government of Myanmar (Burma),SSA,At least  1000/per year,11/22/59,0
268,ET   ,Ethiopia,9.145,40.489673,1964,Government of Ethiopia,Government of Somalia,25-1000/year,2/10/64,1
271,IQ   ,Iraq,33.223191,43.679291,1964,Government of Iraq,KDP,25-1000/year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1964,Government of Ethiopia,ELF,25-1000/year,9/30/61,0
279,GW   ,Guinea-Bissau,11.803749,-15.180413,1964,Government of Portugal,PAIGC,25-1000/year,2/28/63,0
280,MY   ,Malaysia,4.210484,101.975766,1964,Government of Malaysia,CCO,25-1000/year,12/31/63,0
281,ID   ,Indonesia,-0.789275,113.921327,1964,Government of Indonesia,Government of Malaysia,25-1000/year,12/8/62,0
282,SD   ,Sudan,12.862807,30.217636,1964,Government of Sudan,SSLM,At least  1000/per year,12/31/63,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1964,Government of DR Congo (Zaire),CNL,At least  1000/per year,1/3/64,0
284,GA   ,Gabon,-0.803689,11.609444,1964,Government of Gabon,Military faction (forces loyal to Léon M'Ba),25-1000/year,2/18/64,1
285,MZ   ,Mozambique,-18.665695,35.529562,1964,Government of Portugal,Frelimo,25-1000/year,11/19/64,0
286,YE   ,Yemen,15.552727,48.516388,1964,Government of United Kingdom,FLOSY,25-1000/year,11/25/64,0
289,CO   ,Colombia,4.570868,-74.297333,1964,Government of Colombia,FARC,25-1000/year,12/31/64,0
329,ET   ,Ethiopia,9.145,40.489673,1964,Government of Ethiopia,Ogaden Liberation Front,25-1000/year,1/11/64,1
218,IN   ,India,20.593684,78.96288,1965,Government of India,Government of Pakistan,At least  1000/per year,12/31/48,1
221,MM   ,Myanmar [Burma],21.913965,95.956223,1965,Government of Myanmar (Burma),KNUP,25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1965,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1965,Government of Myanmar (Burma),"ANLP, CPA",25-1000/year,1/31/48,0
230,YE   ,Yemen,15.552727,48.516388,1965,Government of Yemen (North Yemen),Royalists,25-1000/year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1965,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1965,Government of Guatemala,FAR I,25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1965,Government of Israel,"Non PLO groups, PLO",25-1000/year,5/15/48,0
251,IN   ,India,20.593684,78.96288,1965,Government of India,NNC,25-1000/year,7/20/55,0
262,LA   ,Laos,19.85627,102.495496,1965,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,0
263,AO   ,Angola,-11.202692,17.873887,1965,Government of Portugal,"FNLA, MPLA",25-1000/year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1965,Government of Myanmar (Burma),SSA,At least  1000/per year,11/22/59,0
271,IQ   ,Iraq,33.223191,43.679291,1965,Government of Iraq,KDP,At least  1000/per year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1965,Government of Ethiopia,ELF,25-1000/year,9/30/61,0
279,GW   ,Guinea-Bissau,11.803749,-15.180413,1965,Government of Portugal,PAIGC,25-1000/year,2/28/63,0
280,MY   ,Malaysia,4.210484,101.975766,1965,Government of Malaysia,CCO,25-1000/year,12/31/63,0
281,ID   ,Indonesia,-0.789275,113.921327,1965,Government of Indonesia,Government of Malaysia,25-1000/year,12/8/62,0
282,SD   ,Sudan,12.862807,30.217636,1965,Government of Sudan,SSLM,At least  1000/per year,12/31/63,0
283,CD   ,Congo [DRC],-4.038333,21.758664,1965,Government of DR Congo (Zaire),CNL,At least  1000/per year,1/3/64,1
285,MZ   ,Mozambique,-18.665695,35.529562,1965,Government of Portugal,Frelimo,25-1000/year,11/19/64,0
286,YE   ,Yemen,15.552727,48.516388,1965,Government of United Kingdom,FLOSY,25-1000/year,11/25/64,0
287,BI   ,Burundi,-3.373056,29.918886,1965,Government of Burundi,Military faction (forces loyal to Gervais Nyangoma),25-1000/year,10/18/65,1
289,CO   ,Colombia,4.570868,-74.297333,1965,Government of Colombia,FARC,25-1000/year,12/31/64,0
290,DO   ,Dominican Republic,18.735693,-70.162651,1965,Government of Dominican Republic,Military faction (constitutionalists),25-1000/year,4/24/65,1
291,ID   ,Indonesia,-0.789275,113.921327,1965,Government of Indonesia,OPM,25-1000/year,7/28/65,1
292,PE   ,Peru,-9.189967,-75.015152,1965,Government of Peru,"ELN, MIR",25-1000/year,5/15/63,1
293,VN   ,Vietnam,14.058324,108.277199,1965,Government of South Vietnam,Government of Vietnam (North Vietnam),At least  1000/per year,12/31/65,0
205,IR   ,Iran,32.427908,53.688046,1966,Government of Iran,KDPI,25-1000/year,5/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1966,Government of Myanmar (Burma),"KNU, KNUP",25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1966,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1966,Government of Myanmar (Burma),"ANLP, CPA",25-1000/year,1/31/48,0
230,YE   ,Yemen,15.552727,48.516388,1966,Government of Yemen (North Yemen),Royalists,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1966,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1966,Government of Guatemala,FAR I,25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1966,Government of Israel,"Non PLO groups, PLO",25-1000/year,5/15/48,0
251,IN   ,India,20.593684,78.96288,1966,Government of India,NNC,25-1000/year,7/20/55,0
262,LA   ,Laos,19.85627,102.495496,1966,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,0
263,AO   ,Angola,-11.202692,17.873887,1966,Government of Portugal,"FNLA, MPLA, UNITA",25-1000/year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1966,Government of Myanmar (Burma),SSA,At least  1000/per year,11/22/59,0
271,IQ   ,Iraq,33.223191,43.679291,1966,Government of Iraq,KDP,At least  1000/per year,8/30/45,0
275,ET   ,Ethiopia,9.145,40.489673,1966,Government of Ethiopia,ELF,25-1000/year,9/30/61,0
279,GW   ,Guinea-Bissau,11.803749,-15.180413,1966,Government of Portugal,PAIGC,25-1000/year,2/28/63,0
280,MY   ,Malaysia,4.210484,101.975766,1966,Government of Malaysia,CCO,25-1000/year,12/31/63,1
281,ID   ,Indonesia,-0.789275,113.921327,1966,Government of Indonesia,Government of Malaysia,25-1000/year,12/8/62,1
282,SD   ,Sudan,12.862807,30.217636,1966,Government of Sudan,SSLM,At least  1000/per year,12/31/63,0
285,MZ   ,Mozambique,-18.665695,35.529562,1966,Government of Portugal,Frelimo,25-1000/year,11/19/64,0
286,YE   ,Yemen,15.552727,48.516388,1966,Government of United Kingdom,FLOSY,25-1000/year,11/25/64,0
288,TD   ,Chad,15.454166,18.732207,1966,Government of Chad,Frolinat,25-1000/year,7/31/66,0
289,CO   ,Colombia,4.570868,-74.297333,1966,Government of Colombia,"ELN, FARC",25-1000/year,12/31/64,0
293,VN   ,Vietnam,14.058324,108.277199,1966,Government of South Vietnam,Government of Vietnam (North Vietnam),At least  1000/per year,12/31/65,0
295,GH   ,Ghana,7.946527,-1.023194,1966,Government of Ghana,NLC,25-1000/year,2/24/66,1
296,IN   ,India,20.593684,78.96288,1966,Government of India,MNF,25-1000/year,9/1/66,0
297,NG   ,Nigeria,9.081999,8.675277,1966,Government of Nigeria,Military faction (forces of Patrick Nzeogwu),25-1000/year,1/15/66,1
298,ZA   ,South Africa,-30.559482,22.937506,1966,Government of South Africa,SWAPO,25-1000/year,8/26/66,0
299,SY   ,Syria,34.802075,38.996815,1966,Government of Syria,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),25-1000/year,2/23/66,1
11343,EG   ,Egypt,26.820553,30.802498,1967,Government of Egypt,Government of Israel,At least  1000/per year,6/5/67,1
200,BO   ,Bolivia,-16.290154,-63.588653,1967,Government of Bolivia,ELN,25-1000/year,7/18/46,1
205,IR   ,Iran,32.427908,53.688046,1967,Government of Iran,KDPI,25-1000/year,5/31/46,0
221,MM   ,Myanmar [Burma],21.913965,95.956223,1967,Government of Myanmar (Burma),"KNU, KNUP",25-1000/year,12/31/48,0
222,MM   ,Myanmar [Burma],21.913965,95.956223,1967,Government of Myanmar (Burma),CPB,25-1000/year,2/29/48,0
223,MM   ,Myanmar [Burma],21.913965,95.956223,1967,Government of Myanmar (Burma),"ANLP, CPA",25-1000/year,1/31/48,0
230,YE   ,Yemen,15.552727,48.516388,1967,Government of Yemen (North Yemen),Royalists,At least  1000/per year,3/15/48,0
231,MM   ,Myanmar [Burma],21.913965,95.956223,1967,Government of Myanmar (Burma),KIO,At least  1000/per year,12/31/49,0
233,GT   ,Guatemala,15.783471,-90.230759,1967,Government of Guatemala,FAR I,25-1000/year,7/18/49,0
234,IL   ,Israel,31.046051,34.851612,1967,Government of Israel,"Non PLO groups, PLO",25-1000/year,5/15/48,0
251,IN   ,India,20.593684,78.96288,1967,Government of India,NNC,25-1000/year,7/20/55,0
262,LA   ,Laos,19.85627,102.495496,1967,Government of Laos,Pathet Lao,At least  1000/per year,11/12/59,0
263,AO   ,Angola,-11.202692,17.873887,1967,Government of Portugal,"MPLA, UNITA",25-1000/year,2/4/61,0
264,MM   ,Myanmar [Burma],21.913965,95.956223,1967,Government of Myanmar (Burma),SSA,At least  1000/per year,11/22/59,0
271,IQ   ,Iraq,33.223191,43.679291,1967,Government of Iraq,KDP,25-1000/year,8/30/45,0
274,CN   ,China,35.86166,104.195397,1967,Government of China,Government of India,25-1000/year,8/31/59,1
275,ET   ,Ethiopia,9.145,40.489673,1967,Government of Ethiopia,ELF,25-1000/year,9/30/61,0
279,GW   ,Guinea-Bissau,11.803749,-15.180413,1967,Government of Portugal,PAIGC,25-1000/year,2/28/63,0
